,SITE,B/L Number,B/L Weight (LB),Freight Amount ($),Truck Appt. Time,State,Ship to City,Ship to Customer,Order Number,Order Item,CSR,Freight Term,Unshipped Weight (Lb),Product Code,Pick Weight (Lb),Number of Pallet,Pickup By,Carrier ID,Arrange By,Unit Freight (cent/Lb),Waybill Number,Sales Code,Transportation Code,Transaction Type,Product Group,report_run,report_hour,report_date,Truck Appointment Date,PickUp Date,Require Date,Schedule Date,Change Date,file_name,index,City,Latitude,Longitude
595,AMJK,W42A800,4662.0,0.0,,CA,BENICIA,PAK WEST BENICIA WMS,W42A800,1.0,JZU,P,1658.88,HTG0801801500AM-48,1659.0,1,AMJKSH14,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-10,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,26.0,BENICIA,38.049365,-122.1585777
596,AMJK,W42A800,4662.0,0.0,,CA,BENICIA,PAK WEST BENICIA WMS,W42A800,2.0,JZU,P,1067.8,HLP115400450AM-64,1068.0,1,AMJKSH14,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-10,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,26.0,BENICIA,38.049365,-122.1585777
597,AMJK,W42A800,4662.0,0.0,,CA,BENICIA,PAK WEST BENICIA WMS,W42A800,3.0,JZU,P,446.34,PSB0301501968AM-126P,446.0,1,AMJKSH14,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-10,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,26.0,BENICIA,38.049365,-122.1585777
598,AMJK,W42A800,4662.0,0.0,,CA,BENICIA,PAK WEST BENICIA WMS,W42A800,4.0,JZU,P,1489.32,EHB0631977500AM-40,1489.0,1,CMHQAA6A,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-10,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,26.0,BENICIA,38.049365,-122.1585777
599,AMJK,W42A876,3870.0,0.0,,UT,CLEARFIELD,AMERICOLD,W42A876,1.0,JWO,P,3870.72,HCB0701801500AM-64,3870.0,2,CMHQAA0C,,,0.0,,SWLD,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-13,2024-03-13,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,130.0,CLEARFIELD,41.1107771,-112.0260538
600,AMJK,W42A899,4460.0,0.0,,FL,TAMPA,FRESHPOINT WEST COAST FLORIDA - 130,W42A899,1.0,JZU,P,4463.42,PSB0301501968AM-126P,4460.0,10,IPAMMK0F,,,0.0,,SWSP,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-29,2024-03-12,2024-03-12,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,167.0,TAMPA,27.9516896,-82.4587527
601,AMJK,W42A950,842.0,0.0,,PA,SCRANTON,"LINEAGE LOGISTICS HCS, LLC",W42A950,1.0,JWO,P,841.65,PSB0331501476M530-36,842.0,2,CMHQAA7K,,,0.0,,SWLD,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-15,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
602,AMJK,W42A956,4839.0,0.0,,OK,OKLAHOMA CITY,PROFESSIONAL PACKAGING SYSTEMS,W42A956,2.0,JWO,P,4838.4,HCB0701501500AM-64,3226.0,2,CMHQAA7K,,,0.0,,SWPB,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-22,2024-03-15,2024-03-15,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,169.0,OKLAHOMA CITY,35.4675602,-97.5164276
603,AMJK,W42A956,4839.0,0.0,,OK,OKLAHOMA CITY,PROFESSIONAL PACKAGING SYSTEMS,W42A956,2.0,JWO,P,4838.4,HCB0701501500AM-64,1613.0,1,AMJKSH14,,,0.0,,SWPB,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-15,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,169.0,OKLAHOMA CITY,35.4675602,-97.5164276
604,AMJK,W42A961,2506.0,0.0,,CA,DELANO,"CVB, INC",W42A961,1.0,EV,P,2506.75,HSB0511601500AM-64,2506.0,2,IPAMMK0F,,,0.0,,SWCG,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-26,2024-03-06,2024-03-16,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,170.0,DELANO,35.7688425,-119.2470536
605,AMJK,W42A965,4964.0,0.0,,KY,BOWLING GREEN,CONSOLIDATED PAPER GROUP,W42A965,1.0,EV,P,4964.4,EHB0631975000AM-50,4964.0,4,IPAMMK0F,,,0.0,,SWCG,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-08,2024-03-08,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
606,AMJK,W42A974,35441.0,4646.48,10:15:00,WY,CHEYENNE,PRECIOUS CAT - AARON,W42A974,1.0,SV,P,5074.72,EPB1151973500AM-40,5076.0,4,IPAMMK0M,GILTNER-AM,AMJKSH14,13.11,1131304,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-02-26,2024-03-07,2024-03-10,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,131.0,CHEYENNE,41.1399814,-104.8202462
607,AMJK,W42A974,35441.0,4646.48,10:15:00,WY,LOVELL,COLLOID ENVIRONMENTAL TECHNOLOGIES,W42B256,1.0,EV,P,7564.8,EPB0801976000AM-40,7565.0,5,IPAMMK0F,GILTNER-AM,AMJKSH14,13.11,1131304,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-02-29,2024-03-08,2024-03-08,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,190.0,LOVELL,44.8374532,-108.3895614
608,AMJK,W42A974,35441.0,4646.48,10:15:00,WY,CHEYENNE,PRECIOUS CAT - AARON,W42A974,2.0,SV,P,17098.2,EHB1152953500AM-20,17100.0,18,IPAMMK0M,GILTNER-AM,AMJKSH14,13.11,1131304,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-07,2024-03-10,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,131.0,CHEYENNE,41.1399814,-104.8202462
609,AMJK,W42A974,35441.0,4646.48,10:15:00,WY,CHEYENNE,PRECIOUS CAT - AARON,W42A974,3.0,SV,P,5699.4,EHB1152953500AM-20,5700.0,6,IPAMMK0M,GILTNER-AM,AMJKSH14,13.11,1131304,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-07,2024-03-10,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,131.0,CHEYENNE,41.1399814,-104.8202462
610,AMJK,W42B026,13050.0,0.0,,OK,MADILL,ESRO FOOD GROUP,W42B026,1.0,JWO,P,13051.13,HLP140400450AM-64,7830.0,6,CMHQAA7K,,,0.0,,SWPB,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-22,2024-03-08,2024-03-16,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,135.0,MADILL,34.0903751,-96.7716691
611,AMJK,W42B026,13050.0,0.0,,OK,MADILL,ESRO FOOD GROUP,W42B026,1.0,JWO,P,13051.13,HLP140400450AM-64,3915.0,3,AMJKSH14,,,0.0,,SWPB,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-29,2024-03-08,2024-03-16,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,135.0,MADILL,34.0903751,-96.7716691
612,AMJK,W42B026,13050.0,0.0,,OK,MADILL,ESRO FOOD GROUP,W42B026,1.0,JWO,P,13051.13,HLP140400450AM-64,1305.0,1,IPHQPD12,,,0.0,,SWPB,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-08,2024-03-16,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,135.0,MADILL,34.0903751,-96.7716691
613,AMJK,W42B028,10333.0,0.0,,AZ,TUCSON,SOUTHERNCARLSON-TUCSON,W42B028,4.0,CY,P,6193.15,HSB0631601500AM-64,6192.0,4,IPHQMK43,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-28,2024-03-15,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,137.0,TUCSON,32.2539787,-110.9741769
614,AMJK,W42B028,10333.0,0.0,,AZ,TUCSON,SOUTHERNCARLSON-TUCSON,W42B028,2.0,CY,P,2482.2,EHB0631975000AM-50,2482.0,2,IPAMMK0F,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-15,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,137.0,TUCSON,32.2539787,-110.9741769
615,AMJK,W42B028,10333.0,0.0,,AZ,TUCSON,SOUTHERNCARLSON-TUCSON,W42B028,3.0,CY,P,1658.88,HCB0801801500AM-48,1659.0,1,IPAMMK0F,,,0.0,,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-15,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,137.0,TUCSON,32.2539787,-110.9741769
616,AMJK,W42B032,8154.0,0.0,,CA,NEWARK,ECONOMIC PACKAGING CORP.,W42B032,3.0,EV,P,5673.6,EPB0901975000AM-40,5672.0,4,IPAMMK0F,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-22,2024-03-08,2024-03-08,2024-02-22,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,172.0,NEWARK,37.5299765,-122.0383968
617,AMJK,W42B032,8154.0,0.0,,CA,NEWARK,ECONOMIC PACKAGING CORP.,W42B032,2.0,EV,P,2482.2,EHB0631975000AM-50,2482.0,2,IPAMMK0F,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-08,2024-03-08,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,172.0,NEWARK,37.5299765,-122.0383968
618,AMJK,W42B042,11910.0,0.0,,GA,BUFORD,SHERWIN WILLIAMS,W42B042,1.0,EV,P,11914.56,AM1-19763,11910.0,10,IPAMMK0F,,,0.0,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-22,2024-03-04,2024-03-04,2024-02-22,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,173.0,BUFORD,34.1206564,-84.0043513
619,AMJK,W42B056,4061.0,0.0,,CA,COMPTON,O'RION PLASTICS,W42B056,1.0,JZU,P,2912.0,EPB0702006500AM-40,2912.0,2,CMHQAA6A,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-08,2024-03-18,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,25.0,COMPTON,33.8958492,-118.2200712
620,AMJK,W42B056,4061.0,0.0,,CA,COMPTON,O'RION PLASTICS,W42B056,4.0,JZU,P,1147.73,PSB0301501476AM-36,1149.0,3,CMHQAA6A,,,0.0,,SWJV,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-08,2024-03-18,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,25.0,COMPTON,33.8958492,-118.2200712
621,AMJK,W42B071,5370.0,836.93,13:00:00,FL,TAMPA,M & B PRODUCTS,W42B071,1.0,EV,P,5369.0,ELB0702956500AM-20,4296.0,4,IPAMMK0F,SAIA-IP,AMJKOP3Z,15.59,107090357204,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-02-26,2024-03-01,2024-03-01,2024-02-26,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,167.0,TAMPA,27.9516896,-82.4587527
622,AMJK,W42B071,5370.0,836.93,13:00:00,FL,TAMPA,M & B PRODUCTS,W42B071,1.0,EV,P,5369.0,ELB0702956500AM-20,1074.0,1,AMJKSH14,SAIA-IP,AMJKOP3Z,15.59,107090357204,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-02-28,2024-03-01,2024-03-01,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,167.0,TAMPA,27.9516896,-82.4587527
623,AMJK,W42B098,4026.0,844.31,13:00:00,MI,TAYLOR,BRECKENRIDGE PAPER & PACKAGING,W42B098,2.0,JNF,P,1280.0,EUB0802005000AM-40,1280.0,1,CMHQAA0C,CWF-IP,AMJKOP3Z,20.97,838455752,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-02-23,2024-03-14,2024-03-18,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,174.0,TAYLOR,42.240872,-83.2696509
624,AMJK,W42B098,4026.0,844.31,13:00:00,MI,TAYLOR,BRECKENRIDGE PAPER & PACKAGING,W42B098,5.0,JNF,P,1132.8,EPB0802956000AM-20,1133.0,1,CMHQAA0C,CWF-IP,AMJKOP3Z,20.97,838455752,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-02-23,2024-03-14,2024-03-18,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,174.0,TAYLOR,42.240872,-83.2696509
625,AMJK,W42B098,4026.0,844.31,13:00:00,MI,TAYLOR,BRECKENRIDGE PAPER & PACKAGING,W42B098,6.0,JNF,P,1612.8,HCB0701201500AM-80,1613.0,1,CMHQAA0C,CWF-IP,AMJKOP3Z,20.97,838455752,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-02-27,2024-03-14,2024-03-14,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,174.0,TAYLOR,42.240872,-83.2696509
626,AMJK,W42B105,27890.0,2919.92,09:30:00,OH,LIMA,RESOURCE MULCH (RECYCLING),W42B000,1.0,SV,P,2726.78,EUH0603004208A372-30,2727.0,3,IPAMMK0M,PDI-AM,AMJKSH14,10.47,807225LD,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-26,2024-03-07,2024-03-07,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,178.0,LIMA,40.742551,-84.1052256
627,AMJK,W42B105,27890.0,2919.92,09:30:00,OH,LIMA,RESOURCE MULCH (RECYCLING),W42B000,2.0,SV,P,2726.78,EUH0603004208A372-30S4,2727.0,3,IPAMMK0M,PDI-AM,AMJKSH14,10.47,807225LD,SWCK,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-26,2024-03-07,2024-03-07,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,178.0,LIMA,40.742551,-84.1052256
628,AMJK,W42B105,27890.0,2919.92,09:30:00,OH,CINCINNATI,"TPC PACKAGING SOLUTIONS, INC",W41B311,5.0,JNF,P,5414.4,CLV04730012000AM-16,5415.0,5,CMHQAA0C,PDI-AM,AMJKSH14,10.47,807225LD,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-28,2024-03-04,2024-03-04,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,74.0,CINCINNATI,39.1031182,-84.5120196
629,AMJK,W42B105,27890.0,2919.92,09:30:00,OH,CINCINNATI,"TPC PACKAGING SOLUTIONS, INC",W41B361,7.0,JNF,P,4219.74,EHB0511977000T105-50,4221.0,3,CMHQAA0C,PDI-AM,AMJKSH14,10.47,807225LD,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-28,2024-03-01,2024-03-01,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,74.0,CINCINNATI,39.1031182,-84.5120196
630,AMJK,W42B105,27890.0,2919.92,09:30:00,OH,GROVEPORT,BRECKENRIDGE PAPER & PACKAGING,W42A105,2.0,JNF,P,12800.0,EUM0802005000AM-406%,12800.0,10,CMHQAA0C,PDI-AM,AMJKSH14,10.47,807225LD,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-28,2024-02-29,2024-02-29,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,179.0,GROVEPORT,39.8532057,-82.888276
631,AMJK,W42B108,7253.0,0.0,,IL,NORTHLAKE,MOK NORTHLAKE IL,W42B108,2.0,EV,P,2912.44,EMB04219711000AM-40,2912.0,2,IPAMMK0F,,,0.0,,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-03-08,2024-03-08,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,180.0,NORTHLAKE,41.9172526,-87.8956185
632,AMJK,W42B108,7253.0,0.0,,IL,NORTHLAKE,MOK NORTHLAKE IL,W42B108,3.0,EV,P,4340.3,ELB0511979000AM-40,4341.0,3,IPAMMK0F,,,0.0,,SWMZ,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-27,2024-03-08,2024-03-08,2024-02-27,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,180.0,NORTHLAKE,41.9172526,-87.8956185
633,AMJK,W42B131,7680.0,0.0,,GA,ATLANTA,CONTINENTAL WESTERN CORP,W42B131,1.0,SV,P,7680.0,ETY0802005000AM-40,7680.0,6,IPAMMK0M,,,0.0,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-28,2024-03-01,2024-03-01,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,182.0,ATLANTA,33.748752,-84.3876845
634,AMJK,W42B134,2520.0,0.0,,KS,OLATHE,CROWN PACKAGING CORP. KANSAS CITY WHSE,W42B134,1.0,SV,P,2520.0,EHO0632005000AM-50,2520.0,2,IPAMMK0M,,,0.0,,SWMN,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-01,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
635,AMJK,W42B135,5981.0,0.0,,GA,NEWNAN,ATLANTIC TAPE & PACKAGING,W42B135,2.0,EV,P,4368.67,EMB04219711000AM-40,4368.0,3,IPAMMK0F,,,0.0,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-08,2024-03-24,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,183.0,NEWNAN,33.3806716,-84.7996573
636,AMJK,W42B135,5981.0,0.0,,GA,NEWNAN,ATLANTIC TAPE & PACKAGING,W42B135,4.0,EV,P,1612.8,HCB0701501500AM-64,1613.0,1,IPAMMK0F,,,0.0,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-08,2024-03-24,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,183.0,NEWNAN,33.3806716,-84.7996573
637,AMJK,W42B176,7304.0,0.0,,CA,TRACY,"OWENS & MINOR DISTRIBUTION, INC. #50",W42B176,1.0,PY,P,7306.56,AM10432959000C232-20,7304.0,8,CMHQAAAD,,,0.0,,SWKC,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-20,2024-03-20,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
638,AMJK,W42B191,2983.0,351.62,13:00:00,MS,INDIANOLA,MPAK INC,W42B191,1.0,JWO,P,1241.1,EHB0631975000AM-50,1241.0,1,CMHQAA7K,SAIA-IP,AMJKOP3Z,11.79,107090357702,SWPB,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-19,2024-03-19,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
639,AMJK,W42B191,2983.0,351.62,13:00:00,MS,INDIANOLA,MPAK INC,W42B191,2.0,JWO,P,1741.82,HSB0631801500AM-64,1742.0,1,CMHQAA7K,SAIA-IP,AMJKOP3Z,11.79,107090357702,SWPB,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-05,2024-03-04,2024-03-19,2024-03-19,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,,,,
640,AMJK,W42B194,7445.0,0.0,,CA,FRESNO,FOWLER PACKAGING COMPANY,W42B194,1.0,EV,P,7446.6,EHB0631977500AM-40,7445.0,5,IPAMMK0F,,,0.0,,SWBE,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-13,2024-03-13,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,34.0,FRESNO,36.7377981,-119.7871247
641,AMJK,W42B195,6205.0,0.0,,FL,PALMETTO,CALIBER PACKAGING AND EQUIPMENT,W42B195,1.0,EV,P,6205.5,EHB0631975000AM-50,6205.0,5,IPAMMK0F,,,0.0,,SWKM,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-11,2024-03-15,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,177.0,PALMETTO,27.5214269,-82.5723193
642,AMJK,W42B198,16590.0,0.0,,NJ,LYNDHURST,B&C INDUSTRIES,W42B198,1.0,JWO,P,16588.8,HTW0801801500AM-48,16590.0,10,IPHQPD12,,,0.0,,SWLD,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-01,2024-03-27,2024-03-27,2024-03-01,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,187.0,LYNDHURST,40.8120171,-74.1243063
643,AMJK,W42B235,10441.0,0.0,,TX,SAN ANTONIO,ECOBOX - SAN ANTONIO,W42B235,1.0,JNF,P,2975.61,PSB0251501968AM-126P,2976.0,8,CMHQAA0C,,,0.0,,SWBS,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-02-28,2024-03-15,2024-03-22,2024-02-28,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,189.0,SAN ANTONIO,29.4251905,-98.4945922
644,AMJK,W42B235,10441.0,0.0,,TX,SAN ANTONIO,ECOBOX - SAN ANTONIO,W42B235,2.0,JNF,P,5529.6,HLB0451601500AM-64,1106.0,1,AMJKSH14,,,0.0,,SWBS,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-15,2024-03-22,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,189.0,SAN ANTONIO,29.4251905,-98.4945922
645,AMJK,W42B235,10441.0,0.0,,TX,SAN ANTONIO,ECOBOX - SAN ANTONIO,W42B235,2.0,JNF,P,5529.6,HLB0451601500AM-64,4424.0,4,CMHQAA0C,,,0.0,,SWBS,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-15,2024-03-22,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,189.0,SAN ANTONIO,29.4251905,-98.4945922
646,AMJK,W42B235,10441.0,0.0,,TX,SAN ANTONIO,ECOBOX - SAN ANTONIO,W42B235,3.0,JNF,P,1935.36,HCB0701801500AM-64,1935.0,1,AMJKSH14,,,0.0,,SWBS,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,,2024-03-04,2024-03-15,2024-03-22,2024-03-04,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,189.0,SAN ANTONIO,29.4251905,-98.4945922
647,AMJK,W42B255,35079.0,3228.49,10:30:00,CA,CORONA,TRM MANUFACTURING,W42A601,12.0,JZU,P,39810.24,HCB0801801500AM-48,11613.0,7,CMHQAA6A,GILTNER-AM,AMJKOP3Z,9.2,1131026,8SW,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-26,2024-02-23,2024-03-07,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,7.0,CORONA,33.8752935,-117.5664384
648,AMJK,W42B255,35079.0,3228.49,10:30:00,CA,CORONA,TRM MANUFACTURING,W42A601,12.0,JZU,P,39810.24,HCB0801801500AM-48,11613.0,7,CMHQAA6A,GILTNER-AM,AMJKOP3Z,9.2,1131026,8SW,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-26,2024-02-23,2024-03-07,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,17.0,CORONA,33.8752935,-117.5664384
649,AMJK,W42B255,35079.0,3228.49,10:30:00,CA,CORONA,TRM MANUFACTURING,W42B255,2.0,JZU,P,10838.01,HSB0631601500AM-64,10836.0,7,CMHQAA6A,GILTNER-AM,AMJKOP3Z,9.2,1131026,8SW,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-29,2024-03-04,2024-03-23,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,7.0,CORONA,33.8752935,-117.5664384
650,AMJK,W42B255,35079.0,3228.49,10:30:00,CA,CORONA,TRM MANUFACTURING,W42B255,2.0,JZU,P,10838.01,HSB0631601500AM-64,10836.0,7,CMHQAA6A,GILTNER-AM,AMJKOP3Z,9.2,1131026,8SW,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-29,2024-03-04,2024-03-23,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,17.0,CORONA,33.8752935,-117.5664384
651,AMJK,W42B255,35079.0,3228.49,10:30:00,CA,CORONA,TRM MANUFACTURING,W42B255,8.0,JZU,P,1280.0,ETL0802005000AM-40,1280.0,1,CMHQAA6A,GILTNER-AM,AMJKOP3Z,9.2,1131026,8SW,T,RS,SW,Report run at 2024-3-4 H12M0,12,2024-03-04,2024-03-04,2024-02-29,2024-03-04,2024-03-23,2024-02-29,AmTopp Current Pickup Detail Report as of 2024-3-4 H12M0.xlsx,7.0,CORONA,33.8752935,-117.5664384
